,kernel,c,gamma,precision,accuracy,recall,f1_score,score,Standardize
0,rbf,0.30000000000000004,0.27,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.28,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.29000000000000004,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.3,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.31,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.32,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.33,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.34,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.35000000000000003,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.36000000000000004,0.8181818181818182,0.7663551401869159,0.5869565217391305,0.6835443037974683,0.7663551401869159,True
0,rbf,0.30000000000000004,0.37,0.8125,0.7570093457943925,0.5652173913043478,0.6666666666666667,0.7570093457943925,True
0,rbf,0.30000000000000004,0.38,0.8125,0.7570093457943925,0.5652173913043478,0.6666666666666667,0.7570093457943925,True
0,rbf,0.30000000000000004,0.39,0.8125,0.7570093457943925,0.5652173913043478,0.6666666666666667,0.7570093457943925,True
0,rbf,0.30000000000000004,0.4,0.8125,0.7570093457943925,0.5652173913043478,0.6666666666666667,0.7570093457943925,True
0,rbf,0.30000000000000004,0.41000000000000003,0.8125,0.7570093457943925,0.5652173913043478,0.6666666666666667,0.7570093457943925,True
0,rbf,0.30000000000000004,0.42000000000000004,0.8125,0.7570093457943925,0.5652173913043478,0.6666666666666667,0.7570093457943925,True
0,rbf,0.30000000000000004,0.43,0.8125,0.7570093457943925,0.5652173913043478,0.6666666666666667,0.7570093457943925,True
0,rbf,0.30000000000000004,0.44,0.8064516129032258,0.7476635514018691,0.5434782608695652,0.6493506493506493,0.7476635514018691,True
0,rbf,0.30000000000000004,0.45,0.8064516129032258,0.7476635514018691,0.5434782608695652,0.6493506493506493,0.7476635514018691,True
0,rbf,0.30000000000000004,0.46,0.8064516129032258,0.7476635514018691,0.5434782608695652,0.6493506493506493,0.7476635514018691,True
0,rbf,0.30000000000000004,0.47000000000000003,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.48000000000000004,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.49,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.5,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.51,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.52,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.53,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.54,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.55,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.56,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.5700000000000001,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.5800000000000001,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.59,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.6,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.61,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.62,0.7741935483870968,0.7289719626168224,0.5217391304347826,0.6233766233766235,0.7289719626168224,True
0,rbf,0.30000000000000004,0.63,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.64,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.65,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.66,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.67,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.68,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.6900000000000001,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.7000000000000001,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.7100000000000001,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.72,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.73,0.7666666666666667,0.719626168224299,0.5,0.605263157894737,0.719626168224299,True
0,rbf,0.30000000000000004,0.74,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.75,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.76,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.77,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.78,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.79,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.8,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.81,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.8200000000000001,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.8300000000000001,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.8400000000000001,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.85,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.86,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.87,0.7586206896551724,0.7102803738317757,0.4782608695652174,0.5866666666666667,0.7102803738317757,True
0,rbf,0.30000000000000004,0.88,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.89,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.9,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.91,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.92,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.93,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.9400000000000001,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.9500000000000001,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.9600000000000001,0.75,0.7009345794392523,0.45652173913043476,0.5675675675675675,0.7009345794392523,True
0,rbf,0.30000000000000004,0.97,0.7241379310344828,0.6915887850467289,0.45652173913043476,0.5599999999999999,0.6915887850467289,True
0,rbf,0.30000000000000004,0.98,0.7241379310344828,0.6915887850467289,0.45652173913043476,0.5599999999999999,0.6915887850467289,True
0,rbf,0.30000000000000004,0.99,0.7241379310344828,0.6915887850467289,0.45652173913043476,0.5599999999999999,0.6915887850467289,True
0,rbf,0.4,0.01,0.8157894736842105,0.794392523364486,0.6739130434782609,0.7380952380952381,0.794392523364486,True
0,rbf,0.4,0.02,0.8157894736842105,0.794392523364486,0.6739130434782609,0.7380952380952381,0.794392523364486,True
0,rbf,0.4,0.03,0.8157894736842105,0.794392523364486,0.6739130434782609,0.7380952380952381,0.794392523364486,True
0,rbf,0.4,0.04,0.8666666666666667,0.7757009345794392,0.5652173913043478,0.6842105263157895,0.7757009345794392,True
0,rbf,0.4,0.05,0.8333333333333334,0.7570093457943925,0.5434782608695652,0.6578947368421053,0.7570093457943925,True
0,rbf,0.4,0.060000000000000005,0.8387096774193549,0.7663551401869159,0.5652173913043478,0.6753246753246753,0.7663551401869159,True
0,rbf,0.4,0.06999999999999999,0.8387096774193549,0.7663551401869159,0.5652173913043478,0.6753246753246753,0.7663551401869159,True
0,rbf,0.4,0.08,0.84375,0.7757009345794392,0.5869565217391305,0.6923076923076924,0.7757009345794392,True
0,rbf,0.4,0.09,0.84375,0.7757009345794392,0.5869565217391305,0.6923076923076924,0.7757009345794392,True
0,rbf,0.4,0.09999999999999999,0.84375,0.7757009345794392,0.5869565217391305,0.6923076923076924,0.7757009345794392,True
0,rbf,0.4,0.11,0.8709677419354839,0.7850467289719626,0.5869565217391305,0.7012987012987013,0.7850467289719626,True
0,rbf,0.4,0.12,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.4,0.13,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.4,0.14,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.4,0.15000000000000002,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.4,0.16,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.4,0.17,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.4,0.18000000000000002,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.4,0.19,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.4,0.2,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.4,0.21000000000000002,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.4,0.22,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.4,0.23,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.24000000000000002,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.25,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.26,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.27,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.28,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.29000000000000004,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.3,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.31,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.32,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.33,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.34,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.35000000000000003,0.8235294117647058,0.7757009345794392,0.6086956521739131,0.7,0.7757009345794392,True
0,rbf,0.4,0.36000000000000004,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.37,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.38,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.39,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.4,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.41000000000000003,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.42000000000000004,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.43,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.44,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.45,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.46,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.4,0.47000000000000003,0.7941176470588235,0.7570093457943925,0.5869565217391305,0.675,0.7570093457943925,True
0,rbf,0.4,0.48000000000000004,0.7941176470588235,0.7570093457943925,0.5869565217391305,0.675,0.7570093457943925,True
0,rbf,0.4,0.49,0.7941176470588235,0.7570093457943925,0.5869565217391305,0.675,0.7570093457943925,True
0,rbf,0.4,0.5,0.7941176470588235,0.7570093457943925,0.5869565217391305,0.675,0.7570093457943925,True
0,rbf,0.4,0.51,0.7941176470588235,0.7570093457943925,0.5869565217391305,0.675,0.7570093457943925,True
0,rbf,0.4,0.52,0.7941176470588235,0.7570093457943925,0.5869565217391305,0.675,0.7570093457943925,True
0,rbf,0.4,0.53,0.7941176470588235,0.7570093457943925,0.5869565217391305,0.675,0.7570093457943925,True
0,rbf,0.4,0.54,0.7941176470588235,0.7570093457943925,0.5869565217391305,0.675,0.7570093457943925,True
0,rbf,0.4,0.55,0.7878787878787878,0.7476635514018691,0.5652173913043478,0.6582278481012658,0.7476635514018691,True
0,rbf,0.4,0.56,0.7878787878787878,0.7476635514018691,0.5652173913043478,0.6582278481012658,0.7476635514018691,True
0,rbf,0.4,0.5700000000000001,0.7647058823529411,0.7383177570093458,0.5652173913043478,0.65,0.7383177570093458,True
0,rbf,0.4,0.5800000000000001,0.7647058823529411,0.7383177570093458,0.5652173913043478,0.65,0.7383177570093458,True
0,rbf,0.4,0.59,0.7647058823529411,0.7383177570093458,0.5652173913043478,0.65,0.7383177570093458,True
0,rbf,0.4,0.6,0.7647058823529411,0.7383177570093458,0.5652173913043478,0.65,0.7383177570093458,True
0,rbf,0.4,0.61,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.62,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.63,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.64,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.65,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.66,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.67,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.68,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.6900000000000001,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.7000000000000001,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.7100000000000001,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.72,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.73,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.74,0.7575757575757576,0.7289719626168224,0.5434782608695652,0.6329113924050633,0.7289719626168224,True
0,rbf,0.4,0.75,0.75,0.719626168224299,0.5217391304347826,0.6153846153846153,0.719626168224299,True
0,rbf,0.4,0.76,0.75,0.719626168224299,0.5217391304347826,0.6153846153846153,0.719626168224299,True
0,rbf,0.4,0.77,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.78,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.79,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.8,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.81,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.8200000000000001,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.8300000000000001,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.8400000000000001,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.85,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.86,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.87,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.88,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.89,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.9,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.91,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.92,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.93,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.9400000000000001,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.9500000000000001,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.9600000000000001,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.97,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.98,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.4,0.99,0.7419354838709677,0.7102803738317757,0.5,0.5974025974025974,0.7102803738317757,True
0,rbf,0.5,0.01,0.8157894736842105,0.794392523364486,0.6739130434782609,0.7380952380952381,0.794392523364486,True
0,rbf,0.5,0.02,0.8157894736842105,0.794392523364486,0.6739130434782609,0.7380952380952381,0.794392523364486,True
0,rbf,0.5,0.03,0.8157894736842105,0.794392523364486,0.6739130434782609,0.7380952380952381,0.794392523364486,True
0,rbf,0.5,0.04,0.8620689655172413,0.7663551401869159,0.5434782608695652,0.6666666666666666,0.7663551401869159,True
0,rbf,0.5,0.05,0.8666666666666667,0.7757009345794392,0.5652173913043478,0.6842105263157895,0.7757009345794392,True
0,rbf,0.5,0.060000000000000005,0.8666666666666667,0.7757009345794392,0.5652173913043478,0.6842105263157895,0.7757009345794392,True
0,rbf,0.5,0.06999999999999999,0.8387096774193549,0.7663551401869159,0.5652173913043478,0.6753246753246753,0.7663551401869159,True
0,rbf,0.5,0.08,0.84375,0.7757009345794392,0.5869565217391305,0.6923076923076924,0.7757009345794392,True
0,rbf,0.5,0.09,0.84375,0.7757009345794392,0.5869565217391305,0.6923076923076924,0.7757009345794392,True
0,rbf,0.5,0.09999999999999999,0.8529411764705882,0.794392523364486,0.6304347826086957,0.725,0.794392523364486,True
0,rbf,0.5,0.11,0.8529411764705882,0.794392523364486,0.6304347826086957,0.725,0.794392523364486,True
0,rbf,0.5,0.12,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.5,0.13,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.5,0.14,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.5,0.15000000000000002,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.5,0.16,0.8787878787878788,0.8037383177570093,0.6304347826086957,0.7341772151898734,0.8037383177570093,True
0,rbf,0.5,0.17,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.18000000000000002,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.19,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.2,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.21000000000000002,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.22,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.23,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.24000000000000002,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.25,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.26,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.27,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.28,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.29000000000000004,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.3,0.8285714285714286,0.7850467289719626,0.6304347826086957,0.7160493827160495,0.7850467289719626,True
0,rbf,0.5,0.31,0.8055555555555556,0.7757009345794392,0.6304347826086957,0.7073170731707318,0.7757009345794392,True
0,rbf,0.5,0.32,0.8055555555555556,0.7757009345794392,0.6304347826086957,0.7073170731707318,0.7757009345794392,True
0,rbf,0.5,0.33,0.8,0.7663551401869159,0.6086956521739131,0.6913580246913581,0.7663551401869159,True
0,rbf,0.5,0.34,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.35000000000000003,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.36000000000000004,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.37,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.38,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.39,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.4,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.41000000000000003,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.42000000000000004,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.43,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.44,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.45,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.46,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.47000000000000003,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.48000000000000004,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.49,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.5,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.51,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.52,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.53,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
0,rbf,0.5,0.54,0.7777777777777778,0.7570093457943925,0.6086956521739131,0.6829268292682927,0.7570093457943925,True
